sdf,time_fs,probe,E_min_MeV,n_macro,weight_sum,E_weighted_mean_MeV,E_max_MeV,ddn_yield_sum,ddn_yield_per_weight,run_id,a0,thickness_um,gate
0023.sdf,6000.04041,D_rear10,0.4,1008.0,1604736000000000.0,0.507774325,1.09661789,12455308560.0,7.761593532e-06,pic2d_stage1_scan6ps_16x40nm_a0_05_t_3um_20260706_r001,5.0,3.0,Egt0p4
0023.sdf,6000.04041,D_rear15,0.4,2717.0,4325464000000000.0,0.520249421,1.1521284,35880737610.0,8.295234363e-06,pic2d_stage1_scan6ps_16x40nm_a0_05_t_3um_20260706_r001,5.0,3.0,Egt0p4
0023.sdf,6000.04041,D_rear20,0.4,6352.0,1.0112384e+16,0.547200959,1.29816934,96496997880.0,9.54245783e-06,pic2d_stage1_scan6ps_16x40nm_a0_05_t_3um_20260706_r001,5.0,3.0,Egt0p4
0000.sdf,250.017375,D_rear02,0.4,118.0,187856000000000.0,3.49818922,4.53965333,93215898630.0,0.0004962093233,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0000.sdf,250.017375,D_rear05,0.4,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0000.sdf,250.017375,D_rear10,0.4,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0000.sdf,250.017375,D_rear15,0.4,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0000.sdf,250.017375,D_rear20,0.4,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0001.sdf,500.034751,D_rear02,0.4,3199.0,5092808000000000.0,0.786132962,3.16419461,153390718500.0,3.011908529e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0001.sdf,500.034751,D_rear05,0.4,247.0,393224000000000.0,3.00055322,5.27939802,151137911700.0,0.0003843557659,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0001.sdf,500.034751,D_rear10,0.4,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0001.sdf,500.034751,D_rear15,0.4,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0001.sdf,500.034751,D_rear20,0.4,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0002.sdf,750.005051,D_rear02,0.4,3049.0,4854008000000000.0,0.493064901,2.41273207,35185468450.0,7.248745459e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0002.sdf,750.005051,D_rear05,0.4,897.0,1428024000000000.0,1.08637473,3.23531261,70935544510.0,4.96739162e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0002.sdf,750.005051,D_rear10,0.4,130.0,206960000000000.0,3.67749551,6.01519282,114367907000.0,0.0005526087504,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0002.sdf,750.005051,D_rear15,0.4,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0002.sdf,750.005051,D_rear20,0.4,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0003.sdf,1000.02243,D_rear02,0.4,129.0,205368000000000.0,0.436251355,1.0481684,1061484255.0,5.16869354e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0003.sdf,1000.02243,D_rear05,0.4,3244.0,5164448000000000.0,0.591453792,1.13386869,59128416060.0,1.144912604e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0003.sdf,1000.02243,D_rear10,0.4,252.0,401184000000000.0,1.95676084,3.00141623,65769701740.0,0.0001639389949,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0003.sdf,1000.02243,D_rear15,0.4,96.0,152832000000000.0,3.94967122,6.3328178,96043031410.0,0.0006284222637,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0003.sdf,1000.02243,D_rear20,0.4,4.0,6368000000000.0,6.39417417,6.51045773,9047882527.0,0.001420835824,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0004.sdf,1250.0398,D_rear02,0.4,5.0,7960000000000.0,0.430658472,0.486644157,38399443.4,4.824050678e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0004.sdf,1250.0398,D_rear05,0.4,3090.0,4919280000000000.0,0.486684133,0.840301673,33369206320.0,6.783351695e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0004.sdf,1250.0398,D_rear10,0.4,430.0,684560000000000.0,1.07236567,1.73558367,30666213800.0,4.479697002e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0004.sdf,1250.0398,D_rear15,0.4,161.0,256312000000000.0,2.40119996,3.45997768,62272507060.0,0.0002429558782,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0004.sdf,1250.0398,D_rear20,0.4,65.0,103480000000000.0,4.10746582,5.91259647,69194613630.0,0.0006686762044,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0005.sdf,1500.0101,D_rear02,0.4,3.0,4776000000000.0,0.405084143,0.407263441,19472853.15,4.077230559e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0005.sdf,1500.0101,D_rear05,0.4,1618.0,2575856000000000.0,0.457787137,0.633595051,14689694910.0,5.702840109e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0005.sdf,1500.0101,D_rear10,0.4,1245.0,1982040000000000.0,0.723618906,1.18077091,36093803540.0,1.821043145e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0005.sdf,1500.0101,D_rear15,0.4,182.0,289744000000000.0,1.48475494,2.11404162,26014605440.0,8.978479429e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0005.sdf,1500.0101,D_rear20,0.4,134.0,213328000000000.0,2.70428216,3.59578774,64994030050.0,0.0003046671325,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0006.sdf,1750.02748,D_rear02,0.4,2.0,3184000000000.0,0.416056372,0.422697403,13922558.3,4.372662782e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0006.sdf,1750.02748,D_rear05,0.4,880.0,1400960000000000.0,0.443536178,0.619347759,7327307443.0,5.230204605e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0006.sdf,1750.02748,D_rear10,0.4,2224.0,3540608000000000.0,0.567468797,0.955756062,35872755280.0,1.013180654e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0006.sdf,1750.02748,D_rear15,0.4,277.0,440984000000000.0,1.03974484,1.45081461,18209121080.0,4.129202212e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0006.sdf,1750.02748,D_rear20,0.4,106.0,168752000000000.0,1.78150476,2.4436637,22185185480.0,0.0001314662077,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0007.sdf,2000.04485,D_rear02,0.4,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0007.sdf,2000.04485,D_rear05,0.4,353.0,561976000000000.0,0.435685578,0.580903673,2797455700.0,4.97789176e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0007.sdf,2000.04485,D_rear10,0.4,2583.0,4112136000000000.0,0.503912018,0.889399641,30687128110.0,7.462576167e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0007.sdf,2000.04485,D_rear15,0.4,616.0,980672000000000.0,0.785311948,1.28363222,21427474780.0,2.184978747e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0007.sdf,2000.04485,D_rear20,0.4,143.0,227656000000000.0,1.32306018,1.81083655,15826283630.0,6.951841214e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0008.sdf,2250.01515,D_rear02,0.4,1.0,1592000000000.0,0.414840853,0.414840853,6905235.122,4.337459248e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0008.sdf,2250.01515,D_rear05,0.4,122.0,194224000000000.0,0.426302857,0.508906672,908804263.2,4.679155322e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0008.sdf,2250.01515,D_rear10,0.4,2137.0,3402104000000000.0,0.483692829,0.813910654,22655932540.0,6.659388584e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0008.sdf,2250.01515,D_rear15,0.4,1183.0,1883336000000000.0,0.634487172,1.10946132,25101369250.0,1.332814179e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0008.sdf,2250.01515,D_rear20,0.4,213.0,339096000000000.0,1.02488121,1.5323262,13520786360.0,3.987303408e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0009.sdf,2500.03253,D_rear02,0.4,1.0,1592000000000.0,0.428542832,0.428542832,7512330.549,4.718800596e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0009.sdf,2500.03253,D_rear05,0.4,82.0,130544000000000.0,0.429324521,0.493467886,622037199.6,4.764962002e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0009.sdf,2500.03253,D_rear10,0.4,1913.0,3045496000000000.0,0.480754679,0.782573983,19933722290.0,6.545312255e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0009.sdf,2500.03253,D_rear15,0.4,1732.0,2757344000000000.0,0.561692054,0.972743189,27211912210.0,9.868885498e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0009.sdf,2500.03253,D_rear20,0.4,387.0,616104000000000.0,0.811551089,1.21272799,14522895970.0,2.357215011e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0010.sdf,2750.00283,D_rear02,0.4,2.0,3184000000000.0,0.441420624,0.455873732,16249802.99,5.103581342e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0010.sdf,2750.00283,D_rear05,0.4,59.0,93928000000000.0,0.423999281,0.473749902,432686847.2,4.60658001e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0010.sdf,2750.00283,D_rear10,0.4,1489.0,2370488000000000.0,0.463522292,0.726688632,14044772850.0,5.924844525e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0010.sdf,2750.00283,D_rear15,0.4,1966.0,3129872000000000.0,0.514046222,0.955753614,24561467480.0,7.847435128e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0010.sdf,2750.00283,D_rear20,0.4,679.0,1080968000000000.0,0.673453425,1.10692968,16540316570.0,1.530139335e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0011.sdf,3000.0202,D_rear02,0.4,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0011.sdf,3000.0202,D_rear05,0.4,25.0,39800000000000.0,0.445089559,0.580765363,210438118.3,5.287389906e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0011.sdf,3000.0202,D_rear10,0.4,981.0,1561752000000000.0,0.455296477,0.712113892,8801466428.0,5.635636406e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0011.sdf,3000.0202,D_rear15,0.4,1932.0,3075744000000000.0,0.501919776,0.927570687,22767406840.0,7.402243763e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0011.sdf,3000.0202,D_rear20,0.4,1028.0,1636576000000000.0,0.587174069,1.06106939,18094844260.0,1.105652549e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0012.sdf,3250.03758,D_rear02,0.4,1.0,1592000000000.0,0.424581514,0.424581514,7333889.613,4.606714581e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0012.sdf,3250.03758,D_rear05,0.4,24.0,38208000000000.0,0.426167859,0.501614067,178880568.1,4.681756912e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0012.sdf,3250.03758,D_rear10,0.4,659.0,1049128000000000.0,0.45309327,0.648393153,5823977086.0,5.551255029e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0012.sdf,3250.03758,D_rear15,0.4,1897.0,3020024000000000.0,0.49131695,0.87150186,21076315890.0,6.978857084e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0012.sdf,3250.03758,D_rear20,0.4,1354.0,2155568000000000.0,0.54636405,0.961250139,19828950560.0,9.198944575e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0013.sdf,3500.00788,D_rear02,0.4,3.0,4776000000000.0,0.427431785,0.460145699,22509119.34,4.712964687e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0013.sdf,3500.00788,D_rear05,0.4,21.0,33432000000000.0,0.439336314,0.570417203,170906811.0,5.112072595e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0013.sdf,3500.00788,D_rear10,0.4,454.0,722768000000000.0,0.445512577,0.680807686,3828445364.0,5.296921508e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0013.sdf,3500.00788,D_rear15,0.4,1709.0,2720728000000000.0,0.480052119,0.848625521,17766497860.0,6.530052934e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0013.sdf,3500.00788,D_rear20,0.4,1582.0,2518544000000000.0,0.520795745,0.974905372,20535868390.0,8.153865246e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0014.sdf,3750.02525,D_rear02,0.4,5.0,7960000000000.0,0.422857064,0.437946162,36327963.31,4.563814486e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0014.sdf,3750.02525,D_rear05,0.4,16.0,25472000000000.0,0.439558314,0.600079815,131389283.2,5.158184799e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0014.sdf,3750.02525,D_rear10,0.4,314.0,499888000000000.0,0.445486692,0.613821838,2650222106.0,5.301631778e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0014.sdf,3750.02525,D_rear15,0.4,1268.0,2018656000000000.0,0.474937124,0.789530445,12813384390.0,6.347482873e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0014.sdf,3750.02525,D_rear20,0.4,1664.0,2649088000000000.0,0.508136983,0.894505769,20273732020.0,7.653098736e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0015.sdf,4000.04263,D_rear02,0.4,3.0,4776000000000.0,0.418735134,0.437065497,21266400.0,4.452763818e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0015.sdf,4000.04263,D_rear05,0.4,15.0,23880000000000.0,0.43831553,0.507536705,120880200.5,5.061984945e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0015.sdf,4000.04263,D_rear10,0.4,186.0,296112000000000.0,0.44444783,0.609858405,1561451293.0,5.273178029e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0015.sdf,4000.04263,D_rear15,0.4,1011.0,1609512000000000.0,0.46608672,0.772555407,9698621516.0,6.025814978e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0015.sdf,4000.04263,D_rear20,0.4,1613.0,2567896000000000.0,0.498584087,0.984674194,18729961210.0,7.293893993e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0016.sdf,4250.01293,D_rear02,0.4,2.0,3184000000000.0,0.446652286,0.48687457,16964896.81,5.328171109e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0016.sdf,4250.01293,D_rear05,0.4,9.0,14328000000000.0,0.44001304,0.471409998,72749443.06,5.077431816e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0016.sdf,4250.01293,D_rear10,0.4,121.0,192632000000000.0,0.449863959,0.639241827,1052336426.0,5.462936717e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0016.sdf,4250.01293,D_rear15,0.4,800.0,1273600000000000.0,0.462652958,0.749499069,7496842203.0,5.886339669e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0016.sdf,4250.01293,D_rear20,0.4,1572.0,2502624000000000.0,0.487716727,0.906361656,17109730170.0,6.836716249e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0017.sdf,4500.03031,D_rear02,0.4,1.0,1592000000000.0,0.406073986,0.406073986,6531694.428,4.102823133e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0017.sdf,4500.03031,D_rear05,0.4,9.0,14328000000000.0,0.425236719,0.453490846,66492644.43,4.640748495e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0017.sdf,4500.03031,D_rear10,0.4,83.0,132136000000000.0,0.441840459,0.548675854,683099079.3,5.169666702e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0017.sdf,4500.03031,D_rear15,0.4,563.0,896296000000000.0,0.465865432,0.757027381,5392276671.0,6.01617844e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0017.sdf,4500.03031,D_rear20,0.4,1271.0,2023432000000000.0,0.477935123,0.899256152,13119942930.0,6.484004862e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0018.sdf,4750.00061,D_rear02,0.4,1.0,1592000000000.0,0.412230804,0.412230804,6792808.652,4.266839606e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0018.sdf,4750.00061,D_rear05,0.4,3.0,4776000000000.0,0.438604275,0.463868871,24081306.39,5.042149579e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0018.sdf,4750.00061,D_rear10,0.4,36.0,57312000000000.0,0.439924264,0.596754147,293804618.2,5.126406656e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0018.sdf,4750.00061,D_rear15,0.4,384.0,611328000000000.0,0.453076571,0.665439984,3395783039.0,5.554764445e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0018.sdf,4750.00061,D_rear20,0.4,1082.0,1722544000000000.0,0.474742574,0.773088881,10924542780.0,6.342097957e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0019.sdf,5000.01798,D_rear02,0.4,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0019.sdf,5000.01798,D_rear05,0.4,4.0,6368000000000.0,0.42030295,0.442795453,28640953.38,4.497637151e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0019.sdf,5000.01798,D_rear10,0.4,35.0,55720000000000.0,0.445646666,0.538198143,294103324.0,5.278236252e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0019.sdf,5000.01798,D_rear15,0.4,279.0,444168000000000.0,0.458894017,0.731865702,2565871239.0,5.776803459e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0019.sdf,5000.01798,D_rear20,0.4,838.0,1334096000000000.0,0.470989189,0.901081589,8283881554.0,6.209359412e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0020.sdf,5250.03536,D_rear02,0.4,1.0,1592000000000.0,0.486860192,0.486860192,10417466.05,6.543634456e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0020.sdf,5250.03536,D_rear05,0.4,4.0,6368000000000.0,0.418819898,0.44298402,28377069.38,4.456198081e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0020.sdf,5250.03536,D_rear10,0.4,24.0,38208000000000.0,0.454511432,0.57870349,213460678.5,5.586805866e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0020.sdf,5250.03536,D_rear15,0.4,189.0,300888000000000.0,0.444713559,0.675836796,1588992781.0,5.28101081e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0020.sdf,5250.03536,D_rear20,0.4,655.0,1042760000000000.0,0.470997072,0.760397088,6474961029.0,6.209445154e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0021.sdf,5500.00566,D_rear02,0.4,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0021.sdf,5500.00566,D_rear05,0.4,1.0,1592000000000.0,0.43516173,0.43516173,7815798.005,4.909420858e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0021.sdf,5500.00566,D_rear10,0.4,15.0,23880000000000.0,0.423193212,0.502319351,109742799.1,4.595594604e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0021.sdf,5500.00566,D_rear15,0.4,131.0,208552000000000.0,0.444953783,0.620569117,1099333105.0,5.271266184e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0021.sdf,5500.00566,D_rear20,0.4,463.0,737096000000000.0,0.465098317,0.782250155,4425457590.0,6.003909383e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0022.sdf,5750.02303,D_rear02,0.4,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0022.sdf,5750.02303,D_rear05,0.4,1.0,1592000000000.0,0.426664654,0.426664654,7427429.199,4.665470602e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0022.sdf,5750.02303,D_rear10,0.4,7.0,11144000000000.0,0.44643816,0.517968497,59274036.82,5.318919312e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0022.sdf,5750.02303,D_rear15,0.4,79.0,125768000000000.0,0.435182825,0.52642844,623664908.9,4.958852084e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0022.sdf,5750.02303,D_rear20,0.4,410.0,652720000000000.0,0.458401771,0.663795375,3745964062.0,5.7390061e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0023.sdf,6000.04041,D_rear02,0.4,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0023.sdf,6000.04041,D_rear05,0.4,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0023.sdf,6000.04041,D_rear10,0.4,7.0,11144000000000.0,0.435991136,0.475603524,55150543.35,4.948900157e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
0023.sdf,6000.04041,D_rear15,0.4,56.0,89152000000000.0,0.456404424,0.621660505,502384962.1,5.635150777e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_1um_20260706_r001,10.0,1.0,Egt0p4
